filename,width,height,class,xmin,ymin,xmax,ymax
4233.png,1209,1501,DIP,408,254,477,357
4233.png,1209,1501,DIP,768,254,836,357
4233.png,1209,1501,PIP,261,537,329,639
4233.png,1209,1501,Wrist,434,877,805,1143
4233.png,1209,1501,DIP,189,437,266,554
4233.png,1209,1501,MCP,457,617,561,746
4233.png,1209,1501,MCP,676,596,790,721
4233.png,1209,1501,PIP,974,684,1085,799
4233.png,1209,1501,MCP,556,586,662,711
4233.png,1209,1501,MCP,356,664,468,789
4233.png,1209,1501,Ulna,473,1124,591,1241
4233.png,1209,1501,Radius,564,1035,727,1184
4238.png,1202,1501,PIP,419,341,498,441
4238.png,1202,1501,PIP,589,275,674,380
4238.png,1202,1501,DIP,611,154,675,236
4238.png,1202,1501,PIP,746,320,826,420
4238.png,1202,1501,Wrist,468,791,810,1026
4238.png,1202,1501,MCP,471,530,570,648
4238.png,1202,1501,MCP,857,682,962,791
4238.png,1202,1501,PIP,936,573,1027,674
4238.png,1202,1501,DIP,392,223,455,307
4238.png,1202,1501,MCP,560,489,661,608
4238.png,1202,1501,MCP,671,494,783,616
4238.png,1202,1501,DIP,800,220,861,300
4238.png,1202,1501,DIP,205,414,274,495
4238.png,1202,1501,Ulna,486,1006,567,1120
4238.png,1202,1501,MCP,378,584,480,703
4238.png,1202,1501,PIP,270,481,340,566
4238.png,1202,1501,Radius,556,961,717,1092
4240.png,2460,2970,MCP,1060,1423,1238,1637
4240.png,2460,2970,MCP,1213,1441,1405,1657
4240.png,2460,2970,PIP,1095,1094,1234,1279
4240.png,2460,2970,PIP,897,1131,1035,1324
4240.png,2460,2970,PIP,1361,1203,1489,1379
4240.png,2460,2970,DIP,1102,902,1226,1066
4240.png,2460,2970,MCP,906,1447,1092,1671
4240.png,2460,2970,DIP,1409,1050,1531,1217
4240.png,2460,2970,MCP,788,1505,939,1694
4240.png,2460,2970,MCP,1447,1820,1602,1986
4240.png,2460,2970,DIP,893,951,1013,1114
4240.png,2460,2970,Wrist,824,1933,1329,2289
4240.png,2460,2970,Radius,942,2184,1195,2428
4240.png,2460,2970,DIP,678,1216,776,1350
4240.png,2460,2970,PIP,1631,1732,1780,1893
4240.png,2460,2970,Ulna,810,2206,950,2372
4240.png,2460,2970,PIP,704,1321,808,1473
4253.png,2320,2920,PIP,777,897,924,1080
4253.png,2320,2920,PIP,1049,798,1175,972
4253.png,2320,2920,PIP,1305,879,1439,1055
4253.png,2320,2920,Wrist,844,1752,1425,2166
4253.png,2320,2920,MCP,747,1346,922,1560
4253.png,2320,2920,MCP,1211,1191,1403,1440
4253.png,2320,2920,MCP,1501,1489,1672,1686
4253.png,2320,2920,DIP,724,691,835,861
4253.png,2320,2920,MCP,880,1256,1055,1494
4253.png,2320,2920,PIP,1631,1263,1765,1441
4253.png,2320,2920,MCP,1046,1194,1219,1420
4253.png,2320,2920,DIP,1333,682,1448,843
4253.png,2320,2920,DIP,497,993,636,1161
4253.png,2320,2920,PIP,596,1145,718,1313
4253.png,2320,2920,Ulna,852,2116,1031,2327
4253.png,2320,2920,Radius,1006,2074,1323,2328
4253.png,2320,2920,DIP,1032,558,1163,742
4289.png,800,1246,DIP,500,225,561,303
4289.png,800,1246,PIP,481,324,548,404
4289.png,800,1246,PIP,315,307,386,407
4289.png,800,1246,MCP,333,521,418,623
4289.png,800,1246,PIP,650,515,724,611
4289.png,800,1246,DIP,302,194,365,270
4289.png,800,1246,MCP,219,634,295,720
4289.png,800,1246,MCP,427,507,523,610
4289.png,800,1246,MCP,269,581,348,678
4289.png,800,1246,MCP,575,636,666,725
4289.png,800,1246,Wrist,286,810,555,987
4289.png,800,1246,DIP,191,301,252,376
4289.png,800,1246,Ulna,315,991,404,1069
4289.png,800,1246,PIP,131,537,195,616
4289.png,800,1246,PIP,223,405,286,497
4289.png,800,1246,DIP,99,482,147,551
4289.png,800,1246,Radius,393,947,519,1062
4228.png,1720,2320,PIP,842,527,986,717
4228.png,1720,2320,PIP,1135,626,1268,802
4228.png,1720,2320,PIP,398,758,508,919
4228.png,1720,2320,PIP,596,585,730,764
4228.png,1720,2320,DIP,1205,461,1307,590
4228.png,1720,2320,DIP,558,375,667,517
4228.png,1720,2320,DIP,846,299,961,462
4228.png,1720,2320,MCP,656,966,811,1175
4228.png,1720,2320,PIP,1306,970,1434,1146
4228.png,1720,2320,MCP,825,915,989,1124
4228.png,1720,2320,MCP,503,1016,664,1217
4228.png,1720,2320,Wrist,558,1431,1106,1820
4228.png,1720,2320,DIP,354,603,450,736
4228.png,1720,2320,MCP,1199,1211,1344,1375
4228.png,1720,2320,MCP,1021,948,1198,1152
4228.png,1720,2320,Ulna,595,1789,756,1966
4228.png,1720,2320,Radius,740,1748,1009,1986
4217.png,1950,2460,MCP,897,942,1021,1104
4217.png,1950,2460,DIP,807,688,901,783
4217.png,1950,2460,DIP,693,658,786,748
4217.png,1950,2460,DIP,604,710,705,808
4217.png,1950,2460,DIP,573,872,654,953
4217.png,1950,2460,PIP,844,778,949,878
4217.png,1950,2460,PIP,633,815,744,926
4217.png,1950,2460,PIP,564,924,675,1035
4217.png,1950,2460,PIP,731,760,832,873
4217.png,1950,2460,MCP,1008,1070,1119,1200
4217.png,1950,2460,MCP,797,930,913,1099
4217.png,1950,2460,MCP,704,992,824,1141
4217.png,1950,2460,MCP,635,1049,742,1199
4217.png,1950,2460,Radius,833,1401,1012,1529
4217.png,1950,2460,Ulna,741,1443,852,1554
4217.png,1950,2460,Wrist,729,1223,1057,1475
4217.png,1950,2460,PIP,1078,941,1170,1054
4302.png,1172,1526,PIP,531,317,621,429
4302.png,1172,1526,PIP,270,532,346,632
4302.png,1172,1526,PIP,389,394,477,500
4302.png,1172,1526,PIP,708,347,798,452
4302.png,1172,1526,Wrist,434,907,801,1160
4302.png,1172,1526,DIP,535,180,608,275
4302.png,1172,1526,DIP,215,433,294,525
4302.png,1172,1526,DIP,735,234,807,318
4302.png,1172,1526,MCP,448,605,551,733
4302.png,1172,1526,MCP,845,732,962,852
4302.png,1172,1526,DIP,359,261,431,348
4302.png,1172,1526,MCP,354,665,457,786
4302.png,1172,1526,MCP,657,559,780,695
4302.png,1172,1526,MCP,539,566,646,694
4302.png,1172,1526,PIP,923,570,1021,687
4302.png,1172,1526,Ulna,467,1095,574,1229
4302.png,1172,1526,Radius,579,1077,744,1222
6497.png,1272,1776,DIP,212,646,304,749
6497.png,1272,1776,DIP,402,428,491,526
6497.png,1272,1776,DIP,593,317,688,426
6497.png,1272,1776,DIP,792,362,880,464
6497.png,1272,1776,PIP,1020,851,1121,967
6497.png,1272,1776,PIP,270,731,349,828
6497.png,1272,1776,PIP,420,563,522,676
6497.png,1272,1776,PIP,596,469,705,590
6497.png,1272,1776,PIP,769,497,877,604
6497.png,1272,1776,MCP,473,777,578,912
6497.png,1272,1776,MCP,366,858,464,983
6497.png,1272,1776,MCP,578,712,682,844
6497.png,1272,1776,MCP,711,726,830,862
6497.png,1272,1776,MCP,897,993,1004,1111
6497.png,1272,1776,Radius,517,1340,712,1485
6497.png,1272,1776,Ulna,419,1320,557,1439
6497.png,1272,1776,Wrist,439,1137,828,1380
4244.png,1231,1231,PIP,438,526,491,590
4244.png,1231,1231,PIP,590,409,644,478
4244.png,1231,1231,MCP,625,521,696,614
4244.png,1231,1231,MCP,563,556,635,640
4244.png,1231,1231,DIP,375,463,434,536
4244.png,1231,1231,DIP,554,349,606,404
4244.png,1231,1231,DIP,477,362,531,424
4244.png,1231,1231,DIP,356,603,406,661
4244.png,1231,1231,PIP,742,475,799,541
4244.png,1231,1231,PIP,402,622,458,680
4244.png,1231,1231,MCP,743,566,810,646
4244.png,1231,1231,MCP,515,606,598,681
4244.png,1231,1231,MCP,480,648,561,725
4244.png,1231,1231,Radius,719,796,822,885
4244.png,1231,1231,Ulna,677,859,741,926
4244.png,1231,1231,Wrist,566,682,813,870
4244.png,1231,1231,PIP,515,435,574,504
4207.png,1205,1496,PIP,507,391,588,497
4207.png,1205,1496,PIP,697,407,773,506
4207.png,1205,1496,MCP,452,627,545,746
4207.png,1205,1496,Wrist,484,859,833,1098
4207.png,1205,1496,PIP,358,494,430,588
4207.png,1205,1496,DIP,473,280,545,380
4207.png,1205,1496,MCP,378,709,465,813
4207.png,1205,1496,PIP,941,661,1026,769
4207.png,1205,1496,DIP,285,402,361,502
4207.png,1205,1496,MCP,848,753,938,858
4207.png,1205,1496,MCP,667,569,771,673
4207.png,1205,1496,DIP,712,305,780,397
4207.png,1205,1496,MCP,552,581,641,675
4207.png,1205,1496,DIP,217,596,287,681
4207.png,1205,1496,Ulna,514,1054,608,1173
4207.png,1205,1496,Radius,600,1023,762,1152
4207.png,1205,1496,PIP,283,654,355,724
6440.png,1292,1766,DIP,181,650,288,770
6440.png,1292,1766,DIP,341,417,444,531
6440.png,1292,1766,DIP,546,300,657,428
6440.png,1292,1766,DIP,811,348,913,467
6440.png,1292,1766,PIP,1063,797,1181,932
6440.png,1292,1766,PIP,240,759,332,873
6440.png,1292,1766,PIP,368,564,487,696
6440.png,1292,1766,PIP,542,457,669,598
6440.png,1292,1766,PIP,776,487,902,611
6440.png,1292,1766,MCP,446,808,568,965
6440.png,1292,1766,MCP,318,896,432,1041
6440.png,1292,1766,MCP,567,731,688,885
6440.png,1292,1766,MCP,718,716,857,875
6440.png,1292,1766,MCP,947,947,1071,1084
6440.png,1292,1766,Radius,588,1377,815,1546
6440.png,1292,1766,Ulna,463,1404,624,1543
6440.png,1292,1766,Wrist,475,1175,929,1459
6405.png,2460,2970,DIP,498,773,656,951
6405.png,2460,2970,DIP,815,393,967,561
6405.png,2460,2970,DIP,1082,225,1246,414
6405.png,2460,2970,DIP,1457,279,1608,455
6405.png,2460,2970,PIP,1782,869,1956,1068
6405.png,2460,2970,PIP,638,919,774,1087
6405.png,2460,2970,PIP,871,652,1047,847
6405.png,2460,2970,PIP,1124,468,1312,676
6405.png,2460,2970,PIP,1436,502,1622,685
6405.png,2460,2970,MCP,993,1018,1173,1250
6405.png,2460,2970,MCP,815,1143,984,1358
6405.png,2460,2970,MCP,1187,935,1365,1163
6405.png,2460,2970,MCP,1396,848,1602,1083
6405.png,2460,2970,MCP,1732,1177,1915,1379
6405.png,2460,2970,Radius,1209,1955,1591,2226
6405.png,2460,2970,Ulna,1031,1984,1269,2189
6405.png,2460,2970,Wrist,1016,1500,1698,2007
4301.png,800,1176,PIP,444,262,507,343
4301.png,800,1176,PIP,313,243,375,327
4301.png,800,1176,PIP,213,288,275,370
4301.png,800,1176,DIP,317,143,371,218
4301.png,800,1176,DIP,196,198,248,266
4301.png,800,1176,DIP,91,333,142,396
4301.png,800,1176,MCP,320,410,394,505
4301.png,800,1176,MCP,407,399,488,496
4301.png,800,1176,MCP,547,562,620,647
4301.png,800,1176,PIP,119,378,173,460
4301.png,800,1176,DIP,467,181,518,252
4301.png,800,1176,MCP,246,436,318,531
4301.png,800,1176,MCP,179,476,252,566
4301.png,800,1176,PIP,627,499,693,574
4301.png,800,1176,Ulna,256,824,342,928
4301.png,800,1176,Radius,322,780,460,909
4301.png,800,1176,Wrist,240,626,511,815
6481.png,1236,1943,DIP,178,603,285,723
6481.png,1236,1943,DIP,349,442,452,556
6481.png,1236,1943,DIP,500,355,611,483
6481.png,1236,1943,DIP,714,424,816,543
6481.png,1236,1943,PIP,885,843,1003,978
6481.png,1236,1943,PIP,201,724,293,838
6481.png,1236,1943,PIP,345,597,464,729
6481.png,1236,1943,PIP,490,533,617,674
6481.png,1236,1943,PIP,692,566,818,690
6481.png,1236,1943,MCP,369,863,491,1020
6481.png,1236,1943,MCP,256,933,370,1078
6481.png,1236,1943,MCP,493,816,614,970
6481.png,1236,1943,MCP,641,807,780,966
6481.png,1236,1943,MCP,811,1026,935,1163
6481.png,1236,1943,Radius,446,1452,673,1621
6481.png,1236,1943,Ulna,328,1449,489,1588
6481.png,1236,1943,Wrist,358,1238,812,1522
6443.png,1141,1528,DIP,174,469,281,589
6443.png,1141,1528,DIP,342,300,445,414
6443.png,1141,1528,DIP,537,195,648,323
6443.png,1141,1528,DIP,747,243,849,362
6443.png,1141,1528,PIP,940,653,1058,788
6443.png,1141,1528,PIP,243,586,335,700
6443.png,1141,1528,PIP,363,430,482,562
6443.png,1141,1528,PIP,531,347,658,488
6443.png,1141,1528,PIP,714,387,840,511
6443.png,1141,1528,MCP,419,663,541,820
6443.png,1141,1528,MCP,324,732,438,877
6443.png,1141,1528,MCP,530,616,651,770
6443.png,1141,1528,MCP,659,616,798,775
6443.png,1141,1528,MCP,844,818,968,955
6443.png,1141,1528,Radius,545,1195,772,1364
6443.png,1141,1528,Ulna,434,1224,595,1363
6443.png,1141,1528,Wrist,408,975,854,1277
4263.png,932,1495,PIP,328,434,386,519
4263.png,932,1495,DIP,461,275,518,346
4263.png,932,1495,PIP,232,544,279,615
4263.png,932,1495,DIP,577,314,629,386
4263.png,932,1495,PIP,435,386,510,477
4263.png,932,1495,PIP,542,404,615,494
4263.png,932,1495,DIP,336,319,388,390
4263.png,932,1495,PIP,690,590,760,673
4263.png,932,1495,MCP,493,592,595,712
4263.png,932,1495,MCP,402,602,492,717
4263.png,932,1495,MCP,329,637,412,744
4263.png,932,1495,MCP,612,715,709,808
4263.png,932,1495,MCP,269,677,342,784
4263.png,932,1495,Wrist,338,897,641,1099
4263.png,932,1495,DIP,209,480,258,541
4263.png,932,1495,Ulna,380,1103,472,1196
4263.png,932,1495,Radius,442,1027,594,1145
6423.png,1075,1483,DIP,126,398,228,512
6423.png,1075,1483,DIP,290,197,387,306
6423.png,1075,1483,DIP,476,117,581,238
6423.png,1075,1483,DIP,692,187,789,300
6423.png,1075,1483,PIP,879,635,991,763
6423.png,1075,1483,PIP,169,475,256,584
6423.png,1075,1483,PIP,301,332,414,457
6423.png,1075,1483,PIP,460,277,580,411
6423.png,1075,1483,PIP,661,314,780,432
6423.png,1075,1483,MCP,331,554,447,703
6423.png,1075,1483,MCP,235,623,343,761
6423.png,1075,1483,MCP,459,515,574,661
6423.png,1075,1483,MCP,603,515,735,666
6423.png,1075,1483,MCP,776,755,893,885
6423.png,1075,1483,Radius,419,1066,634,1227
6423.png,1075,1483,Ulna,322,1111,475,1243
6423.png,1075,1483,Wrist,310,882,741,1151
4334.png,902,1310,PIP,429,212,506,318
4334.png,902,1310,DIP,650,159,712,245
4334.png,902,1310,DIP,207,172,272,262
4334.png,902,1310,DIP,438,93,504,181
4334.png,902,1310,MCP,402,443,501,555
4334.png,902,1310,MCP,302,483,397,596
4334.png,902,1310,MCP,517,439,623,550
4334.png,902,1310,PIP,736,510,815,604
4334.png,902,1310,PIP,610,256,678,350
4334.png,902,1310,MCP,229,549,315,648
4334.png,902,1310,MCP,640,627,740,726
4334.png,902,1310,PIP,244,280,317,380
4334.png,902,1310,Wrist,290,742,621,949
4334.png,902,1310,PIP,121,446,187,524
4334.png,902,1310,Ulna,324,919,405,1015
4334.png,902,1310,DIP,71,388,134,464
4334.png,902,1310,Radius,408,898,566,1005
6473.png,1338,1569,DIP,115,538,222,658
6473.png,1338,1569,DIP,241,288,344,402
6473.png,1338,1569,DIP,529,127,640,256
6473.png,1338,1569,DIP,790,173,892,292
6473.png,1338,1569,PIP,1028,568,1146,703
6473.png,1338,1569,PIP,212,593,304,707
6473.png,1338,1569,PIP,310,396,429,528
6473.png,1338,1569,PIP,534,284,661,425
6473.png,1338,1569,PIP,741,296,867,420
6473.png,1338,1569,MCP,432,582,554,739
6473.png,1338,1569,MCP,338,675,452,820
6473.png,1338,1569,MCP,552,526,673,680
6473.png,1338,1569,MCP,684,516,823,675
6473.png,1338,1569,MCP,910,692,1034,829
6473.png,1338,1569,Radius,577,1071,804,1240
6473.png,1338,1569,Ulna,465,1064,626,1203
6473.png,1338,1569,Wrist,454,878,908,1162
4237.png,2320,2920,MCP,1358,1739,1489,1906
4237.png,2320,2920,PIP,871,1406,981,1539
4237.png,2320,2920,MCP,1175,1589,1341,1762
4237.png,2320,2920,MCP,1016,1596,1178,1787
4237.png,2320,2920,PIP,1048,1345,1163,1465
4237.png,2320,2920,MCP,926,1653,1046,1826
4237.png,2320,2920,PIP,1267,1348,1372,1481
4237.png,2320,2920,DIP,656,1530,732,1649
4237.png,2320,2920,DIP,1291,1225,1380,1360
4237.png,2320,2920,DIP,1049,1178,1142,1316
4237.png,2320,2920,DIP,845,1258,942,1385
4237.png,2320,2920,PIP,1456,1589,1557,1731
4237.png,2320,2920,MCP,827,1736,947,1909
4237.png,2320,2920,Radius,1091,2210,1314,2400
4237.png,2320,2920,Ulna,936,2241,1106,2405
4237.png,2320,2920,Wrist,897,1958,1378,2304
4237.png,2320,2920,PIP,698,1611,798,1746
4307.png,1950,2460,PIP,903,333,1024,503
4307.png,1950,2460,PIP,708,448,822,608
4307.png,1950,2460,PIP,1182,359,1314,531
4307.png,1950,2460,PIP,526,646,617,780
4307.png,1950,2460,DIP,677,246,776,371
4307.png,1950,2460,Wrist,784,1296,1325,1674
4307.png,1950,2460,DIP,889,116,997,266
4307.png,1950,2460,MCP,643,901,783,1090
4307.png,1950,2460,MCP,919,719,1061,918
4307.png,1950,2460,MCP,785,791,916,984
4307.png,1950,2460,MCP,1103,692,1266,910
4307.png,1950,2460,DIP,1241,195,1343,339
4307.png,1950,2460,DIP,460,503,563,636
4307.png,1950,2460,MCP,1397,1011,1540,1191
4307.png,1950,2460,PIP,1516,823,1629,960
4307.png,1950,2460,Ulna,813,1648,961,1837
4307.png,1950,2460,Radius,939,1565,1218,1804
4209.png,1208,1494,PIP,564,367,646,466
4209.png,1208,1494,PIP,438,414,515,510
4209.png,1208,1494,PIP,696,395,777,493
4209.png,1208,1494,DIP,729,296,793,373
4209.png,1208,1494,PIP,328,507,388,587
4209.png,1208,1494,DIP,578,245,646,324
4209.png,1208,1494,MCP,799,768,897,878
4209.png,1208,1494,MCP,646,580,749,702
4209.png,1208,1494,PIP,898,642,975,753
4209.png,1208,1494,MCP,444,614,536,726
4209.png,1208,1494,MCP,361,650,462,767
4209.png,1208,1494,DIP,438,299,499,370
4209.png,1208,1494,MCP,538,581,634,695
4209.png,1208,1494,Ulna,410,1082,520,1197
4209.png,1208,1494,DIP,306,413,374,494
4209.png,1208,1494,Wrist,414,881,746,1116
4209.png,1208,1494,Radius,500,1043,671,1170
4269.png,2022,2022,MCP,818,1124,921,1241
4269.png,2022,2022,MCP,1080,979,1179,1082
4269.png,2022,2022,MCP,972,1011,1075,1116
4269.png,2022,2022,PIP,850,902,922,983
4269.png,2022,2022,DIP,1079,715,1142,793
4269.png,2022,2022,DIP,930,702,1002,782
4269.png,2022,2022,DIP,824,783,893,865
4269.png,2022,2022,DIP,713,934,785,1010
4269.png,2022,2022,PIP,1259,956,1332,1047
4269.png,2022,2022,PIP,1084,804,1156,886
4269.png,2022,2022,PIP,951,810,1023,908
4269.png,2022,2022,MCP,1233,1107,1337,1212
4269.png,2022,2022,MCP,895,1069,994,1181
4269.png,2022,2022,Radius,1014,1490,1190,1624
4269.png,2022,2022,Ulna,926,1506,1024,1621
4269.png,2022,2022,Wrist,913,1320,1240,1550
4269.png,2022,2022,PIP,751,1011,816,1093
6447.png,1539,1768,DIP,191,474,315,612
6447.png,1539,1768,DIP,424,285,544,417
6447.png,1539,1768,DIP,670,193,799,341
6447.png,1539,1768,DIP,1009,353,1127,491
6447.png,1539,1768,PIP,1234,918,1370,1074
6447.png,1539,1768,PIP,280,624,387,756
6447.png,1539,1768,PIP,462,470,599,623
6447.png,1539,1768,PIP,659,408,806,572
6447.png,1539,1768,PIP,935,516,1080,660
6447.png,1539,1768,MCP,523,799,665,981
6447.png,1539,1768,MCP,385,841,517,1009
6447.png,1539,1768,MCP,660,770,801,948
6447.png,1539,1768,MCP,825,797,986,981
6447.png,1539,1768,MCP,1009,1060,1152,1218
6447.png,1539,1768,Radius,517,1476,780,1671
6447.png,1539,1768,Ulna,364,1522,550,1683
6447.png,1539,1768,Wrist,374,1284,900,1613
6485.png,1324,1514,DIP,229,674,326,782
6485.png,1324,1514,DIP,366,471,459,573
6485.png,1324,1514,DIP,592,332,692,448
6485.png,1324,1514,DIP,808,381,900,489
6485.png,1324,1514,PIP,989,768,1096,890
6485.png,1324,1514,PIP,289,728,372,831
6485.png,1324,1514,PIP,401,571,509,690
6485.png,1324,1514,PIP,591,476,706,603
6485.png,1324,1514,PIP,767,510,881,622
6485.png,1324,1514,MCP,470,760,580,901
6485.png,1324,1514,MCP,382,826,485,957
6485.png,1324,1514,MCP,584,698,693,837
6485.png,1324,1514,MCP,713,698,839,842
6485.png,1324,1514,MCP,899,898,1011,1022
6485.png,1324,1514,Radius,593,1183,798,1335
6485.png,1324,1514,Ulna,484,1212,630,1337
6485.png,1324,1514,Wrist,475,1020,884,1276
6462.png,1534,1750,DIP,223,546,330,666
6462.png,1534,1750,DIP,460,267,563,381
6462.png,1534,1750,DIP,674,164,785,292
6462.png,1534,1750,DIP,1010,253,1112,372
6462.png,1534,1750,PIP,1252,806,1370,941
6462.png,1534,1750,PIP,314,652,406,766
6462.png,1534,1750,PIP,483,436,602,568
6462.png,1534,1750,PIP,676,345,803,486
6462.png,1534,1750,PIP,944,409,1070,533
6462.png,1534,1750,MCP,542,732,664,889
6462.png,1534,1750,MCP,434,816,548,961
6462.png,1534,1750,MCP,664,660,792,807
6462.png,1534,1750,MCP,834,641,973,800
6462.png,1534,1750,MCP,1085,941,1209,1078
6462.png,1534,1750,Radius,677,1345,958,1519
6462.png,1534,1750,Ulna,559,1413,720,1552
6462.png,1534,1750,Wrist,535,1152,992,1482
4256.png,998,1330,DIP,540,177,603,262
4256.png,998,1330,PIP,663,357,735,447
4256.png,998,1330,DIP,363,223,423,304
4256.png,998,1330,PIP,369,340,442,430
4256.png,998,1330,PIP,522,291,598,390
4256.png,998,1330,DIP,708,262,771,346
4256.png,998,1330,MCP,691,676,794,780
4256.png,998,1330,MCP,575,504,677,615
4256.png,998,1330,MCP,389,515,479,623
4256.png,998,1330,MCP,303,563,393,662
4256.png,998,1330,DIP,162,383,231,469
4256.png,998,1330,MCP,477,491,568,598
4256.png,998,1330,PIP,810,573,899,678
4256.png,998,1330,PIP,225,447,291,534
4256.png,998,1330,Wrist,359,775,646,982
4256.png,998,1330,Ulna,332,956,436,1061
4256.png,998,1330,Radius,415,920,588,1034
